station,channel,start,end
PPMA,HHE,2022-03-30 00:00:01.530,2022-03-31 00:00:00.760
PPMA,HHN,2022-03-30 00:00:01.030,2022-03-31 00:00:02.280
PPMA,HHZ,2022-03-30 00:00:02.810,2022-03-31 00:00:02.740
PPMA,HHE,2022-04-01 00:00:00.710,2022-04-02 00:00:00.110
PPMA,HHN,2022-04-01 00:00:03.950,2022-04-02 00:00:00.790
PPMA,HHZ,2022-04-01 00:00:00.570,2022-04-02 00:00:01.830
PPMA,HHE,2022-04-02 00:00:00.120,2022-04-03 00:00:01.450
PPMA,HHN,2022-04-02 00:00:00.800,2022-04-03 00:00:02.240
PPMA,HHZ,2022-04-02 00:00:01.840,2022-04-03 00:00:01.270
PPMA,HHE,2022-04-03 00:00:01.460,2022-04-04 00:00:02.310
PPMA,HHN,2022-04-03 00:00:02.250,2022-04-04 00:00:02.040
PPMA,HHZ,2022-04-03 00:00:01.280,2022-04-04 00:00:01.900
PPMA,HHE,2022-04-04 00:00:02.320,2022-04-05 00:00:01.790
PPMA,HHN,2022-04-04 00:00:02.050,2022-04-05 00:00:01.190
PPMA,HHZ,2022-04-04 00:00:01.910,2022-04-05 00:00:01.570
PPMA,HHE,2022-04-05 00:00:01.800,2022-04-06 00:00:02.460
PPMA,HHN,2022-04-05 00:00:01.200,2022-04-06 00:00:02.050
PPMA,HHZ,2022-04-05 00:00:01.580,2022-04-06 00:00:03.180
PPMA,HHE,2022-04-06 00:00:02.470,2022-04-07 00:00:00.970
PPMA,HHN,2022-04-06 00:00:02.060,2022-04-07 00:00:01.450
PPMA,HHZ,2022-04-06 00:00:03.190,2022-04-07 00:00:00.600
PPMA,HHE,2022-04-07 00:00:00.980,2022-04-08 00:00:03.480
PPMA,HHN,2022-04-07 00:00:01.460,2022-04-08 00:00:02.480
PPMA,HHZ,2022-04-07 00:00:00.610,2022-04-08 00:00:00.780
PPMA,HHE,2022-04-08 00:00:03.490,2022-04-09 00:00:03.200
PPMA,HHN,2022-04-08 00:00:02.490,2022-04-09 00:00:01.360
PPMA,HHZ,2022-04-08 00:00:00.790,2022-04-09 00:00:01.210
PPMA,HHE,2022-04-09 00:00:03.210,2022-04-10 00:00:02.840
PPMA,HHN,2022-04-09 00:00:01.370,2022-04-10 00:00:04.200
PPMA,HHZ,2022-04-09 00:00:01.220,2022-04-10 00:00:03.340
PPMA,HHE,2022-04-10 00:00:02.850,2022-04-11 00:00:03.460
PPMA,HHN,2022-04-10 00:00:04.210,2022-04-11 00:00:00.540
PPMA,HHZ,2022-04-10 00:00:03.350,2022-04-11 00:00:02.490
PPMA,HHE,2022-04-11 00:00:03.470,2022-04-12 00:00:00.450
PPMA,HHN,2022-04-11 00:00:00.550,2022-04-12 00:00:02.120
PPMA,HHZ,2022-04-11 00:00:02.500,2022-04-12 00:00:02.680
PPMA,HHE,2022-04-12 00:00:00.460,2022-04-13 00:00:00.820
PPMA,HHN,2022-04-12 00:00:02.130,2022-04-13 00:00:03.280
PPMA,HHZ,2022-04-12 00:00:02.690,2022-04-13 00:00:00.000
PPMA,HHE,2022-04-13 00:00:00.830,2022-04-13 18:02:12.740
PPMA,HHE,2022-04-13 18:01:30.870,2022-04-13 19:15:23.040
PPMA,HHE,2022-04-13 19:14:37.200,2022-04-14 00:00:00.850
PPMA,HHN,2022-04-13 00:00:03.290,2022-04-13 18:02:13.980
PPMA,HHN,2022-04-13 18:01:29.670,2022-04-13 19:15:23.090
PPMA,HHN,2022-04-13 19:14:34.910,2022-04-14 00:00:00.800
PPMA,HHZ,2022-04-13 00:00:00.010,2022-04-13 18:02:10.830
PPMA,HHZ,2022-04-13 18:01:32.640,2022-04-13 19:15:25.260
PPMA,HHZ,2022-04-13 19:14:38.780,2022-04-14 00:00:02.410
PPMA,HHE,2022-04-14 00:00:00.860,2022-04-15 00:00:01.850
PPMA,HHN,2022-04-14 00:00:00.810,2022-04-15 00:00:01.380
PPMA,HHZ,2022-04-14 00:00:02.420,2022-04-15 00:00:00.810
PPMA,HHE,2022-04-15 00:00:01.860,2022-04-16 00:00:02.790
PPMA,HHN,2022-04-15 00:00:01.390,2022-04-16 00:00:00.480
PPMA,HHZ,2022-04-15 00:00:00.820,2022-04-16 00:00:01.430
PPMA,HHE,2022-04-16 00:00:02.800,2022-04-16 01:27:23.950
PPMA,HHE,2022-04-16 01:28:38.510,2022-04-17 00:00:01.450
PPMA,HHN,2022-04-16 00:00:00.490,2022-04-16 01:27:24.500
PPMA,HHN,2022-04-16 01:28:39.340,2022-04-17 00:00:01.380
PPMA,HHZ,2022-04-16 00:00:01.440,2022-04-16 01:27:24.750
PPMA,HHZ,2022-04-16 01:28:37.110,2022-04-17 00:00:00.400
PPMA,HHE,2022-04-17 00:00:01.460,2022-04-18 00:00:01.320
PPMA,HHN,2022-04-17 00:00:01.390,2022-04-18 00:00:01.350
PPMA,HHZ,2022-04-17 00:00:00.410,2022-04-18 00:00:02.040
PPMA,HHE,2022-04-18 00:00:01.330,2022-04-19 00:00:01.730
PPMA,HHN,2022-04-18 00:00:01.360,2022-04-19 00:00:00.180
PPMA,HHZ,2022-04-18 00:00:02.050,2022-04-19 00:00:02.090
PPMA,HHE,2022-04-19 00:00:01.740,2022-04-20 00:00:00.070
PPMA,HHN,2022-04-19 00:00:00.190,2022-04-20 00:00:00.680
PPMA,HHZ,2022-04-19 00:00:02.100,2022-04-20 00:00:01.100
PPMA,HHE,2022-04-20 00:00:00.080,2022-04-21 00:00:01.520
PPMA,HHN,2022-04-20 00:00:00.690,2022-04-21 00:00:00.420
PPMA,HHZ,2022-04-20 00:00:01.110,2022-04-21 00:00:00.590
PPMA,HHE,2022-04-21 00:00:01.530,2022-04-22 00:00:02.740
PPMA,HHN,2022-04-21 00:00:00.430,2022-04-22 00:00:01.690
PPMA,HHZ,2022-04-21 00:00:00.600,2022-04-22 00:00:01.460
PPMA,HHE,2022-04-22 00:00:02.750,2022-04-23 00:00:00.070
PPMA,HHN,2022-04-22 00:00:01.700,2022-04-23 00:00:00.230
PPMA,HHZ,2022-04-22 00:00:01.470,2022-04-23 00:00:02.590
PPMA,HHE,2022-04-23 00:00:00.080,2022-04-24 00:00:00.980
PPMA,HHN,2022-04-23 00:00:00.240,2022-04-24 00:00:03.920
PPMA,HHZ,2022-04-23 00:00:02.600,2022-04-24 00:00:00.450
PPMA,HHE,2022-04-24 00:00:00.990,2022-04-25 00:00:00.210
PPMA,HHN,2022-04-24 00:00:03.930,2022-04-25 00:00:02.810
PPMA,HHZ,2022-04-24 00:00:00.460,2022-04-25 00:00:00.480
PPMA,HHE,2022-04-25 00:00:00.220,2022-04-26 00:00:02.140
PPMA,HHN,2022-04-25 00:00:02.820,2022-04-26 00:00:00.850
PPMA,HHZ,2022-04-25 00:00:00.490,2022-04-26 00:00:00.470
PPMA,HHE,2022-04-26 00:00:02.150,2022-04-27 00:00:02.400
PPMA,HHN,2022-04-26 00:00:00.860,2022-04-27 00:00:00.070
PPMA,HHZ,2022-04-26 00:00:00.480,2022-04-27 00:00:03.590
PPMA,HHE,2022-04-27 00:00:02.410,2022-04-28 00:00:01.390
PPMA,HHN,2022-04-27 00:00:00.080,2022-04-28 00:00:02.460
PPMA,HHZ,2022-04-27 00:00:03.600,2022-04-28 00:00:03.880
PPMA,HHE,2022-04-28 00:00:01.400,2022-04-29 00:00:00.730
PPMA,HHN,2022-04-28 00:00:02.470,2022-04-29 00:00:02.700
PPMA,HHZ,2022-04-28 00:00:03.890,2022-04-29 00:00:03.340
PPMA,HHE,2022-04-29 00:00:00.740,2022-04-29 13:11:52.260
PPMA,HHE,2022-04-29 13:11:12.030,2022-04-30 00:00:00.710
PPMA,HHN,2022-04-29 00:00:02.710,2022-04-29 13:11:52.190
PPMA,HHN,2022-04-29 13:11:14.520,2022-04-30 00:00:01.180
PPMA,HHZ,2022-04-29 00:00:03.350,2022-04-29 13:11:50.030
PPMA,HHZ,2022-04-29 13:11:12.640,2022-04-30 00:00:03.680
PPMA,HHE,2022-04-30 00:00:00.720,2022-04-30 01:56:02.510
PPMA,HHE,2022-04-30 01:54:38.920,2022-04-30 01:59:23.160
PPMA,HHE,2022-04-30 01:54:38.920,2022-04-30 02:05:12.350
PPMA,HHE,2022-04-30 01:54:38.920,2022-04-30 02:29:36.730
PPMA,HHE,2022-04-30 02:14:36.460,2022-04-30 02:43:24.690
PPMA,HHE,2022-04-30 02:28:24.890,2022-04-30 03:59:15.810
PPMA,HHE,2022-04-30 03:45:18.910,2022-04-30 04:29:14.300
PPMA,HHE,2022-04-30 04:14:13.540,2022-04-30 04:19:02.640
PPMA,HHE,2022-04-30 04:11:55.860,2022-04-30 04:27:46.040
PPMA,HHE,2022-04-30 04:19:45.230,2022-04-30 04:59:15.620
PPMA,HHE,2022-04-30 04:44:17.390,2022-04-30 08:30:20.240
PPMA,HHE,2022-04-30 08:21:56.110,2022-04-30 10:06:15.950
PPMA,HHE,2022-04-30 09:53:55.290,2022-04-30 09:57:20.180
PPMA,HHE,2022-04-30 09:53:55.290,2022-05-01 00:00:01.750
PPMA,HHN,2022-04-30 00:00:01.190,2022-04-30 01:55:59.900
PPMA,HHN,2022-04-30 01:54:38.960,2022-04-30 01:59:22.740
PPMA,HHN,2022-04-30 01:54:38.960,2022-04-30 02:05:12.130
PPMA,HHN,2022-04-30 01:54:38.960,2022-04-30 02:29:40.150
PPMA,HHN,2022-04-30 02:14:41.070,2022-04-30 02:43:25.200
PPMA,HHN,2022-04-30 02:28:26.110,2022-04-30 03:59:14.520
PPMA,HHN,2022-04-30 03:45:20.980,2022-04-30 04:29:17.570
PPMA,HHN,2022-04-30 04:14:17.630,2022-04-30 04:19:03.870
PPMA,HHN,2022-04-30 04:11:55.860,2022-04-30 04:27:48.380
PPMA,HHN,2022-04-30 04:19:49.260,2022-04-30 04:59:14.640
PPMA,HHN,2022-04-30 04:44:16.290,2022-04-30 08:30:21.660
PPMA,HHN,2022-04-30 08:21:55.560,2022-04-30 10:06:15.120
PPMA,HHN,2022-04-30 09:53:55.770,2022-04-30 09:57:20.030
PPMA,HHN,2022-04-30 09:53:55.770,2022-05-01 00:00:02.560
PPMA,HHZ,2022-04-30 00:00:03.690,2022-04-30 01:56:01.740
PPMA,HHZ,2022-04-30 01:54:38.540,2022-04-30 01:59:25.120
PPMA,HHZ,2022-04-30 01:54:38.540,2022-04-30 02:05:09.070
PPMA,HHZ,2022-04-30 01:54:38.540,2022-04-30 02:29:38.240
PPMA,HHZ,2022-04-30 02:14:37.530,2022-04-30 02:43:25.020
PPMA,HHZ,2022-04-30 02:28:26.440,2022-04-30 03:59:13.310
PPMA,HHZ,2022-04-30 03:45:19.730,2022-04-30 04:29:13.500
PPMA,HHZ,2022-04-30 04:14:12.710,2022-04-30 04:19:03.850
PPMA,HHZ,2022-04-30 04:11:52.380,2022-04-30 04:27:47.920
PPMA,HHZ,2022-04-30 04:19:48.410,2022-04-30 04:59:16.750
PPMA,HHZ,2022-04-30 04:44:17.140,2022-04-30 07:20:20.430
PPMA,HHZ,2022-04-30 07:15:55.570,2022-04-30 08:30:21.750
PPMA,HHZ,2022-04-30 08:21:55.470,2022-04-30 10:06:13.730
PPMA,HHZ,2022-04-30 09:53:56.980,2022-04-30 09:57:21.860
PPMA,HHZ,2022-04-30 09:53:56.980,2022-05-01 00:00:01.350
PPMA,HHE,2022-05-01 00:00:01.760,2022-05-02 00:00:01.080
PPMA,HHN,2022-05-01 00:00:02.570,2022-05-02 00:00:01.630
PPMA,HHZ,2022-05-01 00:00:01.360,2022-05-02 00:00:03.710
PPMA,HHE,2022-05-02 00:00:01.090,2022-05-03 00:00:03.720
PPMA,HHN,2022-05-02 00:00:01.640,2022-05-03 00:00:00.290
PPMA,HHZ,2022-05-02 00:00:03.720,2022-05-03 00:00:00.630
PPMA,HHE,2022-05-03 00:00:03.730,2022-05-04 00:00:00.150
PPMA,HHN,2022-05-03 00:00:00.300,2022-05-04 00:00:01.520
PPMA,HHZ,2022-05-03 00:00:00.640,2022-05-04 00:00:00.740
PPMA,HHE,2022-05-04 00:00:00.160,2022-05-05 00:00:02.250
PPMA,HHN,2022-05-04 00:00:01.530,2022-05-05 00:00:00.860
PPMA,HHZ,2022-05-04 00:00:00.750,2022-05-05 00:00:03.620
PPMA,HHE,2022-05-05 00:00:02.260,2022-05-06 00:00:01.840
PPMA,HHN,2022-05-05 00:00:00.870,2022-05-06 00:00:03.530
PPMA,HHZ,2022-05-05 00:00:03.630,2022-05-06 00:00:00.020
PPMA,HHE,2022-05-06 00:00:01.850,2022-05-07 00:00:02.070
PPMA,HHN,2022-05-06 00:00:03.540,2022-05-07 00:00:02.930
PPMA,HHZ,2022-05-06 00:00:00.030,2022-05-07 00:00:01.340
PPMA,HHE,2022-05-07 00:00:02.080,2022-05-07 02:16:29.670
PPMA,HHE,2022-05-07 02:15:33.890,2022-05-07 04:36:04.510
PPMA,HHE,2022-05-07 04:35:42.750,2022-05-08 00:00:03.150
PPMA,HHN,2022-05-07 00:00:02.940,2022-05-07 02:16:29.140
PPMA,HHN,2022-05-07 02:15:38.150,2022-05-07 04:36:05.550
PPMA,HHN,2022-05-07 04:35:43.920,2022-05-08 00:00:01.920
PPMA,HHZ,2022-05-07 00:00:01.350,2022-05-07 02:16:33.670
PPMA,HHZ,2022-05-07 02:15:35.580,2022-05-07 04:36:04.690
PPMA,HHZ,2022-05-07 04:35:46.690,2022-05-08 00:00:00.160
PPMA,HHE,2022-05-08 00:00:03.160,2022-05-09 00:00:01.750
PPMA,HHN,2022-05-08 00:00:01.930,2022-05-09 00:00:01.480
PPMA,HHZ,2022-05-08 00:00:00.170,2022-05-09 00:00:02.290
PPMA,HHE,2022-05-09 00:00:01.760,2022-05-10 00:00:00.210
PPMA,HHN,2022-05-09 00:00:01.490,2022-05-10 00:00:02.470
PPMA,HHZ,2022-05-09 00:00:02.300,2022-05-10 00:00:01.840
PPMA,HHE,2022-05-10 00:00:00.220,2022-05-11 00:00:01.520
PPMA,HHN,2022-05-10 00:00:02.480,2022-05-11 00:00:00.900
PPMA,HHZ,2022-05-10 00:00:01.850,2022-05-11 00:00:01.210
PPMA,HHE,2022-05-11 00:00:01.530,2022-05-12 00:00:03.880
PPMA,HHN,2022-05-11 00:00:00.910,2022-05-12 00:00:00.000
PPMA,HHZ,2022-05-11 00:00:01.220,2022-05-12 00:00:00.180
PPMA,HHE,2022-05-12 00:00:03.890,2022-05-13 00:00:01.630
PPMA,HHN,2022-05-12 00:00:00.010,2022-05-13 00:00:02.810
PPMA,HHZ,2022-05-12 00:00:00.190,2022-05-13 00:00:00.470
PPMA,HHE,2022-05-13 00:00:01.640,2022-05-14 00:00:02.380
PPMA,HHN,2022-05-13 00:00:02.820,2022-05-14 00:00:02.540
PPMA,HHZ,2022-05-13 00:00:00.480,2022-05-14 00:00:02.700
PPMA,HHE,2022-05-14 00:00:02.390,2022-05-14 01:58:39.120
PPMA,HHE,2022-05-14 01:57:44.640,2022-05-14 02:57:22.180
PPMA,HHE,2022-05-14 02:56:51.430,2022-05-15 00:00:04.040
PPMA,HHN,2022-05-14 00:00:02.550,2022-05-14 01:58:43.130
PPMA,HHN,2022-05-14 01:57:46.150,2022-05-14 02:57:21.520
PPMA,HHN,2022-05-14 02:56:49.370,2022-05-15 00:00:03.980
PPMA,HHZ,2022-05-14 00:00:02.710,2022-05-14 01:58:40.100
PPMA,HHZ,2022-05-14 01:57:47.630,2022-05-14 02:57:20.150
PPMA,HHZ,2022-05-14 02:56:54.090,2022-05-15 00:00:04.180
PPMA,HHE,2022-05-15 00:00:04.050,2022-05-16 00:00:01.430
PPMA,HHN,2022-05-15 00:00:03.990,2022-05-16 00:00:00.180
PPMA,HHZ,2022-05-15 00:00:04.190,2022-05-16 00:00:01.330
PPMA,HHE,2022-05-16 00:00:01.440,2022-05-17 00:00:01.880
PPMA,HHN,2022-05-16 00:00:00.190,2022-05-17 00:00:01.940
PPMA,HHZ,2022-05-16 00:00:01.340,2022-05-17 00:00:01.580
PPMA,HHE,2022-05-17 00:00:01.890,2022-05-18 00:00:01.940
PPMA,HHN,2022-05-17 00:00:01.950,2022-05-18 00:00:01.200
PPMA,HHZ,2022-05-17 00:00:01.590,2022-05-18 00:00:01.460
PPMA,HHE,2022-05-18 00:00:01.950,2022-05-19 00:00:01.090
PPMA,HHN,2022-05-18 00:00:01.210,2022-05-19 00:00:00.780
PPMA,HHZ,2022-05-18 00:00:01.470,2022-05-19 00:00:03.390
PPMA,HHE,2022-05-19 00:00:01.100,2022-05-20 00:00:00.020
PPMA,HHN,2022-05-19 00:00:00.790,2022-05-20 00:00:01.270
PPMA,HHZ,2022-05-19 00:00:03.400,2022-05-20 00:00:02.770
PPMA,HHE,2022-05-20 00:00:00.030,2022-05-21 00:00:00.830
PPMA,HHN,2022-05-20 00:00:01.280,2022-05-21 00:00:01.450
PPMA,HHZ,2022-05-20 00:00:02.780,2022-05-21 00:00:03.980
PPMA,HHE,2022-05-21 00:00:00.840,2022-05-21 00:35:05.180
PPMA,HHE,2022-05-21 00:33:14.550,2022-05-21 01:54:59.650
PPMA,HHE,2022-05-21 01:40:01.680,2022-05-21 06:57:51.270
PPMA,HHE,2022-05-21 06:57:21.560,2022-05-21 08:06:59.560
PPMA,HHE,2022-05-21 08:02:41.670,2022-05-21 10:14:08.390
PPMA,HHE,2022-05-21 10:13:44.990,2022-05-21 10:44:39.550
PPMA,HHE,2022-05-21 10:43:57.640,2022-05-21 10:58:06.540
PPMA,HHE,2022-05-21 10:53:27.800,2022-05-22 00:00:03.310
PPMA,HHN,2022-05-21 00:00:01.460,2022-05-21 00:35:09.340
PPMA,HHN,2022-05-21 00:33:16.490,2022-05-21 01:54:59.530
PPMA,HHN,2022-05-21 01:39:58.980,2022-05-21 06:57:52.990
PPMA,HHN,2022-05-21 06:57:24.600,2022-05-21 08:07:00.270
PPMA,HHN,2022-05-21 08:02:39.980,2022-05-21 10:14:09.010
PPMA,HHN,2022-05-21 10:13:43.160,2022-05-21 10:44:40.400
PPMA,HHN,2022-05-21 10:43:59.770,2022-05-21 10:58:09.370
PPMA,HHN,2022-05-21 10:53:24.980,2022-05-22 00:00:03.410
PPMA,HHZ,2022-05-21 00:00:03.990,2022-05-21 00:35:08.330
PPMA,HHZ,2022-05-21 00:33:14.090,2022-05-21 01:54:58.970
PPMA,HHZ,2022-05-21 01:40:01.240,2022-05-21 06:57:52.920
PPMA,HHZ,2022-05-21 06:57:22.150,2022-05-21 08:06:58.780
PPMA,HHZ,2022-05-21 08:02:39.040,2022-05-21 10:14:09.580
PPMA,HHZ,2022-05-21 10:13:42.260,2022-05-21 10:44:41.870
PPMA,HHZ,2022-05-21 10:43:59.020,2022-05-21 10:58:09.430
PPMA,HHZ,2022-05-21 10:53:26.280,2022-05-22 00:00:00.650
PPMA,HHE,2022-05-22 00:00:03.320,2022-05-23 00:00:00.090
PPMA,HHN,2022-05-22 00:00:03.420,2022-05-23 00:00:00.850
PPMA,HHZ,2022-05-22 00:00:00.660,2022-05-23 00:00:04.100
PPMA,HHE,2022-05-23 00:00:00.100,2022-05-24 00:00:02.910
PPMA,HHN,2022-05-23 00:00:00.860,2022-05-24 00:00:02.820
PPMA,HHZ,2022-05-23 00:00:04.110,2022-05-24 00:00:01.360
PPMA,HHE,2022-05-24 00:00:02.920,2022-05-25 00:00:00.490
PPMA,HHN,2022-05-24 00:00:02.830,2022-05-25 00:00:00.430
PPMA,HHZ,2022-05-24 00:00:01.370,2022-05-25 00:00:01.350
PPMA,HHE,2022-05-25 00:00:00.500,2022-05-26 00:00:02.130
PPMA,HHN,2022-05-25 00:00:00.440,2022-05-26 00:00:03.690
PPMA,HHZ,2022-05-25 00:00:01.360,2022-05-26 00:00:01.510
PPMA,HHE,2022-05-26 00:00:02.140,2022-05-27 00:00:03.630
PPMA,HHN,2022-05-26 00:00:03.700,2022-05-27 00:00:01.370
PPMA,HHZ,2022-05-26 00:00:01.520,2022-05-27 00:00:00.170
PPMA,HHE,2022-05-27 00:00:03.640,2022-05-27 04:58:00.360
PPMA,HHE,2022-05-27 07:47:39.000,2022-05-28 00:00:03.650
PPMA,HHN,2022-05-27 00:00:01.380,2022-05-27 04:58:01.480
PPMA,HHN,2022-05-27 07:47:39.000,2022-05-28 00:00:04.150
PPMA,HHZ,2022-05-27 00:00:00.180,2022-05-27 04:57:59.350
PPMA,HHZ,2022-05-27 07:47:39.000,2022-05-28 00:00:03.860
PPMA,HHE,2022-05-28 00:00:03.660,2022-05-28 02:49:57.930
PPMA,HHE,2022-05-28 02:49:36.130,2022-05-28 06:33:19.670
PPMA,HHE,2022-05-28 06:33:04.270,2022-05-28 06:40:32.010
PPMA,HHE,2022-05-28 06:33:04.270,2022-05-28 08:50:46.190
PPMA,HHE,2022-05-28 08:50:36.210,2022-05-29 00:00:03.390
PPMA,HHN,2022-05-28 00:00:04.160,2022-05-28 02:49:56.970
PPMA,HHN,2022-05-28 02:49:39.370,2022-05-28 06:33:19.520
PPMA,HHN,2022-05-28 06:33:08.230,2022-05-28 06:40:33.420
PPMA,HHN,2022-05-28 06:33:08.230,2022-05-28 08:50:45.150
PPMA,HHN,2022-05-28 08:50:38.660,2022-05-29 00:00:00.790
PPMA,HHZ,2022-05-28 00:00:03.870,2022-05-28 02:49:55.550
PPMA,HHZ,2022-05-28 02:49:37.130,2022-05-28 06:33:17.510
PPMA,HHZ,2022-05-28 06:33:05.550,2022-05-28 06:40:35.390
PPMA,HHZ,2022-05-28 06:33:05.550,2022-05-28 08:50:44.930
PPMA,HHZ,2022-05-28 08:50:38.060,2022-05-29 00:00:01.580
PPMA,HHE,2022-05-29 00:00:03.400,2022-05-30 00:00:01.840
PPMA,HHN,2022-05-29 00:00:00.800,2022-05-30 00:00:03.920
PPMA,HHZ,2022-05-29 00:00:01.590,2022-05-30 00:00:04.010
PPMA,HHE,2022-05-30 00:00:01.850,2022-05-31 00:00:00.180
PPMA,HHN,2022-05-30 00:00:03.930,2022-05-31 00:00:03.100
PPMA,HHZ,2022-05-30 00:00:04.020,2022-05-31 00:00:00.350
PPMA,HHE,2022-06-01 00:00:00.140,2022-06-02 00:00:01.980
PPMA,HHN,2022-06-01 00:00:01.310,2022-06-02 00:00:00.910
PPMA,HHZ,2022-06-01 00:00:02.970,2022-06-02 00:00:03.240
PPMA,HHE,2022-06-02 00:00:01.990,2022-06-03 00:00:02.770
PPMA,HHN,2022-06-02 00:00:00.920,2022-06-03 00:00:01.720
PPMA,HHZ,2022-06-02 00:00:03.250,2022-06-03 00:00:03.590
PPMA,HHE,2022-06-03 00:00:02.780,2022-06-04 00:00:03.690
PPMA,HHN,2022-06-03 00:00:01.730,2022-06-04 00:00:03.610
PPMA,HHZ,2022-06-03 00:00:03.600,2022-06-04 00:00:03.320
PPMA,HHE,2022-06-04 00:00:03.700,2022-06-04 12:16:32.490
PPMA,HHE,2022-06-04 12:16:02.920,2022-06-05 00:00:02.360
PPMA,HHN,2022-06-04 00:00:03.620,2022-06-04 12:16:35.500
PPMA,HHN,2022-06-04 12:16:03.830,2022-06-05 00:00:03.030
PPMA,HHZ,2022-06-04 00:00:03.330,2022-06-04 12:16:34.070
PPMA,HHZ,2022-06-04 12:16:00.780,2022-06-05 00:00:01.450
PPMA,HHE,2022-06-05 00:00:02.370,2022-06-06 00:00:03.400
PPMA,HHN,2022-06-05 00:00:03.040,2022-06-06 00:00:03.440
PPMA,HHZ,2022-06-05 00:00:01.460,2022-06-06 00:00:00.410
PPMA,HHE,2022-06-06 00:00:03.410,2022-06-07 00:00:03.160
PPMA,HHN,2022-06-06 00:00:03.450,2022-06-07 00:00:02.700
PPMA,HHZ,2022-06-06 00:00:00.420,2022-06-07 00:00:02.670
PPMA,HHE,2022-06-07 00:00:03.170,2022-06-08 00:00:02.840
PPMA,HHN,2022-06-07 00:00:02.710,2022-06-08 00:00:02.110
PPMA,HHZ,2022-06-07 00:00:02.680,2022-06-08 00:00:00.130
PPMA,HHE,2022-06-08 00:00:02.850,2022-06-09 00:00:02.460
PPMA,HHN,2022-06-08 00:00:02.120,2022-06-09 00:00:02.490
PPMA,HHZ,2022-06-08 00:00:00.140,2022-06-09 00:00:01.440
PPMA,HHE,2022-06-09 00:00:02.470,2022-06-10 00:00:02.170
PPMA,HHN,2022-06-09 00:00:02.500,2022-06-10 00:00:03.340
PPMA,HHZ,2022-06-09 00:00:01.450,2022-06-10 00:00:01.030
PPMA,HHE,2022-06-10 00:00:02.180,2022-06-11 00:00:01.520
PPMA,HHN,2022-06-10 00:00:03.350,2022-06-11 00:00:01.710
PPMA,HHZ,2022-06-10 00:00:01.040,2022-06-11 00:00:02.110
PPMA,HHE,2022-06-11 00:00:01.530,2022-06-11 03:36:42.440
PPMA,HHE,2022-06-11 03:28:45.640,2022-06-11 05:05:55.770
PPMA,HHE,2022-06-11 05:05:12.120,2022-06-11 06:29:15.450
PPMA,HHE,2022-06-11 06:28:32.790,2022-06-11 07:08:35.360
PPMA,HHE,2022-06-11 07:08:17.050,2022-06-11 07:42:08.680
PPMA,HHE,2022-06-11 07:41:56.330,2022-06-11 07:59:25.730
PPMA,HHE,2022-06-11 07:59:22.630,2022-06-11 08:20:32.680
PPMA,HHE,2022-06-11 08:19:49.360,2022-06-11 11:23:03.550
PPMA,HHE,2022-06-11 11:21:50.680,2022-06-12 00:00:02.120
PPMA,HHN,2022-06-11 00:00:01.720,2022-06-11 03:36:43.200
PPMA,HHN,2022-06-11 03:28:46.030,2022-06-11 05:05:57.710
PPMA,HHN,2022-06-11 05:05:10.780,2022-06-11 06:29:18.270
PPMA,HHN,2022-06-11 06:28:30.210,2022-06-11 07:08:36.210
PPMA,HHN,2022-06-11 07:08:19.230,2022-06-11 07:42:08.450
PPMA,HHN,2022-06-11 07:41:53.510,2022-06-11 07:59:26.010
PPMA,HHN,2022-06-11 07:59:19.890,2022-06-11 08:20:30.310
PPMA,HHN,2022-06-11 08:19:48.530,2022-06-11 11:23:04.650
PPMA,HHN,2022-06-11 11:21:51.290,2022-06-12 00:00:03.270
PPMA,HHZ,2022-06-11 00:00:02.120,2022-06-11 03:36:46.400
PPMA,HHZ,2022-06-11 03:28:48.050,2022-06-11 05:05:59.570
PPMA,HHZ,2022-06-11 05:05:09.630,2022-06-11 06:29:18.420
PPMA,HHZ,2022-06-11 06:28:30.430,2022-06-11 07:08:35.450
PPMA,HHZ,2022-06-11 07:08:16.560,2022-06-11 07:42:07.240
PPMA,HHZ,2022-06-11 07:41:54.720,2022-06-11 07:59:28.890
PPMA,HHZ,2022-06-11 07:59:22.350,2022-06-11 08:20:32.580
PPMA,HHZ,2022-06-11 08:19:51.200,2022-06-11 11:23:03.620
PPMA,HHZ,2022-06-11 11:21:52.450,2022-06-12 00:00:01.680
PPMA,HHE,2022-06-12 00:00:02.130,2022-06-13 00:00:03.570
PPMA,HHN,2022-06-12 00:00:03.280,2022-06-13 00:00:01.220
PPMA,HHZ,2022-06-12 00:00:01.690,2022-06-13 00:00:02.450
PPMA,HHE,2022-06-13 00:00:03.580,2022-06-14 00:00:02.130
PPMA,HHN,2022-06-13 00:00:01.230,2022-06-14 00:00:00.610
PPMA,HHZ,2022-06-13 00:00:02.460,2022-06-14 00:00:00.870
PPMA,HHE,2022-06-14 00:00:02.140,2022-06-15 00:00:01.880
PPMA,HHN,2022-06-14 00:00:00.620,2022-06-15 00:00:02.550
PPMA,HHZ,2022-06-14 00:00:00.880,2022-06-15 00:00:02.330
PPMA,HHE,2022-06-15 00:00:01.890,2022-06-16 00:00:02.240
PPMA,HHN,2022-06-15 00:00:02.560,2022-06-16 00:00:02.620
PPMA,HHZ,2022-06-15 00:00:02.340,2022-06-16 00:00:03.060
